DATE,PRCP,SNOW,SNWD,TMAX,TMIN
1990-01-01,0.0,0.0,0.0,2.8,0.0
1990-01-02,0.0,0.0,0.0,2.8,-5.0
1990-01-03,0.0,0.0,0.0,5.0,-5.0
1990-01-04,0.0,0.0,0.0,1.7,-2.2
1990-01-05,0.0,0.0,0.0,6.7,-3.3
1990-01-06,0.0,0.0,0.0,9.4,-2.2
1990-01-07,2.0,0.0,0.0,11.7,1.1
1990-01-08,3.8,0.0,0.0,12.8,2.2
1990-01-09,11.9,0.0,0.0,11.7,1.1
1990-01-10,4.1,0.0,0.0,6.1,0.0
1990-01-11,0.0,0.0,0.0,7.2,-2.8
1990-01-12,0.0,0.0,0.0,2.8,-1.7
1990-01-13,0.0,0.0,0.0,4.4,0.6
1990-01-14,0.0,0.0,0.0,7.2,-1.1
1990-01-15,0.0,0.0,0.0,8.9,0.6
1990-01-16,0.5,0.0,0.0,2.8,1.1
1990-01-17,0.0,0.0,0.0,6.7,-1.1
1990-01-18,0.0,0.0,0.0,6.1,-6.7
1990-01-19,0.0,0.0,0.0,5.6,-6.7
1990-01-20,0.0,0.0,0.0,2.2,-5.6
1990-01-21,0.0,0.0,0.0,1.1,0.0
1990-01-22,1.8,0.0,0.0,1.1,-0.6
1990-01-23,0.0,0.0,0.0,6.1,0.6
1990-01-24,0.0,0.0,0.0,11.1,-1.7
1990-01-25,0.0,0.0,0.0,8.9,-2.2
1990-01-26,0.0,0.0,0.0,10.6,-2.2
1990-01-27,0.0,0.0,0.0,7.8,-2.2
1990-01-28,0.0,0.0,0.0,8.3,-0.6
1990-01-29,0.0,0.0,0.0,10.0,-1.1
1990-01-30,10.2,38.0,0.0,7.2,-1.7
1990-01-31,0.0,0.0,0.0,3.9,-7.2
1990-02-01,5.1,38.0,,-5.0,-8.3
1990-02-02,0.0,0.0,,1.1,-8.9
1990-02-03,0.0,0.0,0.0,6.1,-4.4
1990-02-04,0.0,0.0,0.0,7.2,-1.1
1990-02-05,0.0,0.0,0.0,7.8,-1.1
1990-02-06,0.0,0.0,0.0,9.4,-0.6
1990-02-07,0.0,0.0,0.0,6.7,-6.1
1990-02-08,0.0,0.0,0.0,3.3,-6.7
1990-02-09,0.0,0.0,0.0,3.3,-6.1
1990-02-10,0.0,0.0,0.0,5.6,-3.9
1990-02-11,0.0,0.0,0.0,14.4,1.7
1990-02-12,0.0,0.0,0.0,15.0,-2.2
1990-02-13,0.0,0.0,0.0,3.9,-3.3
1990-02-14,0.0,0.0,0.0,-0.6,-12.2
